ocel:eid,ocel:timestamp,ocel:activity,ocel:type:case:concept:name,ocel:type:org:resource,ocel:type:case:repo
668,2019-10-16 17:34:06+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['seanlaw'],['pm4py/pm4py-core']
669,2019-10-16 17:42:57+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
670,2019-10-16 17:46:49+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
671,2019-10-16 18:06:42+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['seanlaw'],['pm4py/pm4py-core']
672,2019-10-16 18:06:58+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['seanlaw'],['pm4py/pm4py-core']
673,2019-10-16 18:10:56+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
674,2019-10-16 18:40:54+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['seanlaw'],['pm4py/pm4py-core']
675,2019-10-17 05:40:14+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
676,2019-10-17 20:32:33+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/117/timeline'],['seanlaw'],['pm4py/pm4py-core']
677,2019-10-18 12:10:42+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/118/timeline'],['chiaods'],['pm4py/pm4py-core']
662,2019-10-18 14:03:36+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/116/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
663,2019-10-18 14:03:36+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/116/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
678,2019-10-18 14:21:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/118/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
679,2019-10-18 14:21:11+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/118/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
680,2019-10-21 08:10:06+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/119/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
683,2019-10-21 17:20:02+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/120/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
684,2019-10-21 17:30:13+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/120/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
685,2019-10-22 06:33:09+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/120/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
686,2019-10-23 13:41:25+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/120/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
681,2019-10-23 13:51:22+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/119/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
649,2019-10-24 06:26:24+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/112/timeline'],['sergkuzn'],['pm4py/pm4py-core']
687,2019-10-24 12:29:52+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/121/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
688,2019-10-24 12:31:23+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/121/timeline'],['fit-sebastiaan-van-zelst'],['pm4py/pm4py-core']
689,2019-10-24 12:31:23+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/121/timeline'],['fit-sebastiaan-van-zelst'],['pm4py/pm4py-core']
690,2019-10-25 07:29:15+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/122/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
691,2019-10-25 07:39:14+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/122/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
694,2019-10-25 13:33:14+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['caoyukun0430'],['pm4py/pm4py-core']
695,2019-10-25 13:41:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
696,2019-10-25 13:44:19+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
697,2019-10-25 13:46:53+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
698,2019-10-25 13:58:20+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
699,2019-10-25 14:18:34+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
692,2019-10-27 13:11:54+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/122/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
35,2019-10-27 15:01:05+00:00,unassigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/6/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
36,2019-10-27 15:01:05+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/6/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
37,2019-10-27 15:01:06+00:00,moved_columns_in_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/6/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
44,2019-10-27 15:01:21+00:00,moved_columns_in_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/7/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
45,2019-10-27 15:01:21+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/7/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
343,2019-10-27 15:01:31+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/56/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
434,2019-10-27 15:01:51+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/69/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
435,2019-10-27 15:01:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/69/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
561,2019-10-27 15:03:13+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/91/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
562,2019-10-27 15:03:13+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/91/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
654,2019-10-27 15:13:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/114/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
704,2019-10-28 14:41:57+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/124/timeline'],['caoyukun0430'],['pm4py/pm4py-core']
705,2019-10-28 14:45:31+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/124/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
706,2019-10-29 08:39:43+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/124/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
707,2019-10-29 08:47:11+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/124/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
700,2019-10-30 10:04:55+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
708,2019-10-30 10:31:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/124/timeline'],['caoyukun0430'],['pm4py/pm4py-core']
710,2019-11-06 04:31:51+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/125/timeline'],['visahak'],['pm4py/pm4py-core']
715,2019-11-07 20:32:15+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/126/timeline'],['BoltMaud'],['pm4py/pm4py-core']
716,2019-11-07 20:37:16+00:00,base_ref_changed,['https://api.github.com/repos/pm4py/pm4py-core/issues/126/timeline'],['BoltMaud'],['pm4py/pm4py-core']
717,2019-11-08 06:54:45+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/126/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
711,2019-11-08 06:57:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/125/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
655,2019-11-08 07:46:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/114/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
594,2019-11-08 10:11:57+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/97/timeline'],['MehdiGol'],['pm4py/pm4py-core']
701,2019-11-15 07:23:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
718,2019-11-15 14:51:28+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/126/timeline'],['fit-sebastiaan-van-zelst'],['pm4py/pm4py-core']
719,2019-11-15 22:21:15+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/127/timeline'],['lsabi'],['pm4py/pm4py-core']
656,2019-11-16 11:02:23+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/114/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
657,2019-11-16 11:02:23+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/114/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
682,2019-11-16 11:02:49+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/119/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
702,2019-11-16 11:03:28+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
703,2019-11-16 11:03:28+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/123/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
709,2019-11-16 11:03:43+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/124/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
712,2019-11-16 11:04:06+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/125/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
720,2019-11-16 11:06:22+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/127/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
721,2019-11-16 13:24:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/127/timeline'],['lsabi'],['pm4py/pm4py-core']
723,2019-11-30 19:53:38+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/128/timeline'],['yctsai116'],['pm4py/pm4py-core']
726,2019-12-01 21:19:51+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/129/timeline'],['tomyc'],['pm4py/pm4py-core']
729,2019-12-07 12:18:22+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/130/timeline'],['geminio-john'],['pm4py/pm4py-core']
730,2019-12-13 15:54:39+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/130/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
693,2019-12-13 15:55:09+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/122/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
727,2019-12-13 15:56:36+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/129/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
732,2019-12-19 12:36:49+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/131/timeline'],['fmannhardt'],['pm4py/pm4py-core']
737,2019-12-19 12:39:32+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fmannhardt'],['pm4py/pm4py-core']
733,2019-12-19 12:59:28+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/131/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
734,2019-12-19 13:02:05+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/131/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
738,2019-12-19 13:02:05+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
739,2019-12-19 13:35:22+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fmannhardt'],['pm4py/pm4py-core']
740,2019-12-19 13:40:29+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fmannhardt'],['pm4py/pm4py-core']
741,2019-12-19 13:42:08+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
742,2019-12-19 13:43:45+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fmannhardt'],['pm4py/pm4py-core']
735,2019-12-19 13:44:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/131/timeline'],['fmannhardt'],['pm4py/pm4py-core']
743,2019-12-19 13:44:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
744,2019-12-19 13:51:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
311,2019-12-20 10:02:07+00:00,head_ref_deleted,['https://api.github.com/repos/pm4py/pm4py-core/issues/51/timeline'],['fmannhardt'],['pm4py/pm4py-core']
315,2019-12-20 10:03:17+00:00,head_ref_deleted,['https://api.github.com/repos/pm4py/pm4py-core/issues/52/timeline'],['fmannhardt'],['pm4py/pm4py-core']
397,2019-12-20 13:42:15+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/63/timeline'],['fit-sebastiaan-van-zelst'],['pm4py/pm4py-core']
746,2020-01-06 18:23:49+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/133/timeline'],['martinpetrovaj'],['pm4py/pm4py-core']
747,2020-01-07 16:02:44+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/133/timeline'],['Javert899'],['pm4py/pm4py-core']
750,2020-01-08 13:14:11+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/134/timeline'],['hristochr'],['pm4py/pm4py-core']
751,2020-01-08 15:08:08+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/134/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
736,2020-01-09 08:37:50+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/131/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
745,2020-01-09 08:38:00+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/132/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
728,2020-01-09 08:38:16+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/129/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
752,2020-01-09 08:38:31+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/134/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
731,2020-01-09 08:38:49+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/130/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
748,2020-01-09 08:58:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/133/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
724,2020-01-09 08:58:45+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/128/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
722,2020-01-09 08:58:58+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/127/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
660,2020-01-09 08:59:05+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/115/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
725,2020-01-10 14:16:49+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/128/timeline'],['fit-pm4py'],['pm4py/pm4py-core']
749,2020-01-10 14:18:04+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/133/timeline'],['fit-pm4py'],['pm4py/pm4py-core']
753,2020-01-24 12:49:22+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/135/timeline'],['jalaliamin'],['pm4py/pm4py-core']
754,2020-01-24 13:24:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/135/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
759,2020-01-24 23:01:25+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/136/timeline'],['deaddecoy'],['pm4py/pm4py-core']
755,2020-01-25 07:58:12+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/135/timeline'],['jalaliamin'],['pm4py/pm4py-core']
756,2020-01-25 08:07:31+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/135/timeline'],['jalaliamin'],['pm4py/pm4py-core']
757,2020-01-25 15:41:21+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/135/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
758,2020-01-25 15:41:21+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/135/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
760,2020-01-25 15:50:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/136/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
763,2020-01-25 17:19:06+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/137/timeline'],['Monis1'],['pm4py/pm4py-core']
764,2020-01-25 17:33:15+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/137/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
761,2020-01-26 01:27:16+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/136/timeline'],['deaddecoy'],['pm4py/pm4py-core']
762,2020-01-26 01:27:16+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/136/timeline'],['deaddecoy'],['pm4py/pm4py-core']
766,2020-01-26 14:15:47+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/138/timeline'],['martinpetrovaj'],['pm4py/pm4py-core']
767,2020-01-26 14:31:40+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/138/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
765,2020-01-28 10:23:13+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/137/timeline'],['Monis1'],['pm4py/pm4py-core']
770,2020-01-29 21:54:33+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/139/timeline'],['seanlaw'],['pm4py/pm4py-core']
771,2020-01-29 21:54:44+00:00,renamed,['https://api.github.com/repos/pm4py/pm4py-core/issues/139/timeline'],['seanlaw'],['pm4py/pm4py-core']
772,2020-01-30 10:24:10+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/139/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
773,2020-01-30 10:24:10+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/139/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
768,2020-01-30 10:25:52+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/138/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
769,2020-01-30 10:25:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/138/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
774,2020-01-31 23:56:26+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/140/timeline'],['fmannhardt'],['pm4py/pm4py-core']
775,2020-02-01 01:17:15+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/140/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
776,2020-02-01 01:28:39+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/140/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
